FIPS,State,County,Year,Yrs_Potential_Life_Lost_per100K(YPLL),Percent_Fair/Poor_Health,Percent_Low_Birthweight_Births,Percent_Adult_Smokers,Percent_Adult_Obesity,"Healthy_Food_Access(0=Worst,10=Best)",Percent_Adults_Physical_Inactivity,Percent_Access_to_Excercise_Opportunities,Percent_Adults_Excessive_Drinking,Percent_Driving_Deaths_with_Alcohol_Involvement,Chlamydia_Cases_per_100K,Teen_Birth_Rate,Percent_Ppl_Under65_w/o_Insurance,PCP_per_100K,Dentists_per_100K,MHP_per_100K,Preventable_Hospitalization_Rate(per100K_Medicare_Enrollees),Graduation_Rate,Percent_Adults(25-44)_with_Some_Post-secondary_Ed,Percent_Ppl(16+)_Unemployed_&_Looking_for_Work,Percent_Children(under18)_Living_in_Poverty,80th_Percentile_MHI,20th_Percentile_MHI,Percent_Children_Living_in_Single_Parent_Household,Associations_per_10K,Violent_Crimes_per_100K,Injury_Death_Rate_per_100K,Avg_Daily_Particulate_Matter_in_Micrograms_per_Cubic_Meter,"County_Affected_by_Water_Violation(1=Yes,0=No)","%_Households_with_One_or_More Problems(overcrowding,high-housing-cost,lack-kitchen,lack-plumbing-facilities)",Percent_Lone_Commuters_who_Commute_More_Than_30Min,Premature_Deaths,Premature(under75)_Age_Adjusted_Mortality_per_100K,Child(under18)_Mortality_per_100K,Infant(within1yr)_Mortality_per_1K_live_births,Percent_Adults(20+)_Diagnosed_Diabetes,Ppl(Age13+)_diagnosed_HIV_per_100K,Percent_Pop_w/o_Adequate_Access_to_Food,Drug_Overdose_Deaths_per_100K,Motor_Vehicle_Deaths_per_100K,Percent_Children(under19)_w/o_Health_Insurance,Other_Primary_Care_Providers(non_physician)_per_100K,Median_Household_Income,Percent_Children_Enrolled_in_Free/Reduced_Lunch,Homicide_per_100K,Resident_Population,Percent_under_18_years_of_age,Percent_Age_65_and_over,Number_Non-Hispanic_Black_or_African_American,Percent_Non-Hispanic_Black_or_African_American,Number_American_Indian_or_Alaskan_Native,Percent_American_Indian_or_Alaskan_Native,Number_Asian,Percent_Asian,Number_Native_Hawaiian/Other_Pacific_Islander,Percent_Native_Hawaiian/Other_Pacific_Islander,Number_Hispanic,Percent_Hispanic,Number_Non-Hispanic_White,Percent_Non-Hispanic_White,Number_Not_Proficient_in_English,Percent_Not_Proficient_in_English,Percent_Female,Number_Pop_Living_in_Rural_Area,Percent_Rural
48033,Texas,Borden,2016,0,11.4,0,11.6,29.8,5,28.7,0,18.8,0,0,0,16.43286573,0,0,0,0,0,83.01886793,3.044496487,14.2,114250,30917,15.42553192,0,51.8134715,0,9.46,Yes,3.333333333,47.8,0,0,0,0,9.9,2846.29981,14.8,0,0,12.76595745,0,61750,26.35983264,0,652,21.62576687,20.55214724,4,0.613496933,6,0.920245399,1,0.153374233,0,0,110,16.87116564,527,80.82822086,2,0.336134454,46.47239264,641,100
48035,Texas,Bosque,2016,9030.2,15.7,7.205882353,14.5,30.3,6.4,30.1,18.03755765,15.5,42.10526316,215.1724138,42.42424242,27.40048562,39.2047,39.37008,11.24859,46.4,91.80379747,51.73888255,5.190989226,23.5,82443,19542,24.25680739,16.24194903,94.56443621,86.18594064,9.39,No,12.92665214,44.5,317,431.7,0,0,12.3,65.4107797,17.9,0,24.50244234,18.46534654,39.37008,44397,53.24254215,0,17780,21.82227222,23.85264342,303,1.70416198,156,0.877390326,101,0.568053993,4,0.022497188,3042,17.10911136,14050,79.02137233,525,3.073770492,50.52305962,14791,81.21568197
48037,Texas,Bowie,2016,9057.4,18.4,9.561331295,17.9,32.7,5,30.1,49.28752768,16.2,19.78021978,547.5157813,63.64601428,19.82104306,77.01606,48.24444,82.55159,53.38,94.22846284,53.86464572,6.284912703,30.9,88188,17362,43.56052074,14.76141068,677.6623848,74.53298408,10.69,Yes,14.78478774,14,1427,463.7,54.69848854,5.495147901,11.6,254.1230163,23.4,6.07338073,18.72980934,10.79945102,81.4795,41883,50.50258233,9.3,93275,23.83168052,15.4510855,22616,24.24658269,915,0.980970249,983,1.053872956,86,0.092200482,6826,7.318145269,60480,64.84052533,829,0.951146194,49.51380327,32791,35.4248366
48039,Texas,Brazoria,2016,6208.4,15.1,8.353815719,13.8,31.6,6.9,25.2,76.97068009,17.5,34.31952663,362.1035259,46.17694045,20.15930124,64.80096,46.13692,49.39016,61.23,92.1323846,65.49296529,5.035629454,13.3,128188,29719,28.1894993,6.904027955,170.3061648,53.96316232,8.85,Yes,14.39765861,46.8,3205,334.7,40.85060028,5.132643013,9.8,141.6692331,16.1,9.162903331,15.37396135,10.84006147,35.48994,73788,39.51312334,4.3,338124,26.84518106,10.87145544,43415,12.83996404,2691,0.795861873,21428,6.337320036,275,0.081331109,98853,29.23572417,168873,49.94410335,11611,3.855886612,49.32953591,70552,22.52862699
48041,Texas,Brazos,2016,5117.1,19.8,7.110536522,15.5,26,4.3,22.1,89.55047703,18.9,19.75308642,493.8579224,25.30253025,21.75301918,79.24632,49.7246,76.49939,52.66,82.71054069,66.5425988,3.909567346,24.7,89382,12969,36.08317876,8.367624185,387.1169628,37.66150407,8.74,Yes,29.52056285,11.1,1186,279.5,43.58957043,4.560013029,8.1,194.2768061,22.7,7.341173707,10.13076825,13.12403618,39.20594,41641,51.39628144,2.8,209152,20.5314795,8.26814948,22601,10.80601668,1406,0.672238372,11700,5.594017748,224,0.107099143,51846,24.78867044,119675,57.21915162,9760,5.171956971,49.3181992,23506,12.06357678
48043,Texas,Brewster,2016,5949.2,20.5,8.663366337,15.3,27.6,6.8,23.6,61.35181976,15.9,37.5,418.6346071,44.50549451,23.98148148,75.3823,21.80312,98.11403,62.53,94.96875,73.1498195,4.660709973,22.5,86792,18939,20.48962214,18.30712901,124.1795281,77.79746726,11.71,No,11.08404385,11.4,100,280.5,0,0,13.3,0,14.7,0,0,13.61283644,76.31091,40179,40.26898734,0,9173,19.64460918,19.44838112,94,1.024746539,160,1.744249428,108,1.177368364,11,0.119917148,3950,43.06115775,4861,52.99247792,272,3.115336159,50.11446637,3219,34.86785095
48045,Texas,Briscoe,2016,0,19.2,13.44537815,15.6,29.8,2.6,28.9,1.099572389,15,0,0,47.33727811,39.29794521,0,0,0,53.73,0,51.24223603,4.287901991,29.1,86071,18526,36.36363636,19.51854262,40.12841092,0,9.52,Yes,6.870229008,27.6,0,0,0,0,13.4,0,16.9,0,0,27.52808989,65.10417,42139,50.24509804,0,1536,21.80989583,23.89322917,42,2.734375,9,0.5859375,1,0.065104167,0,0,425,27.66927083,1041,67.7734375,112,7.436918991,50.45572917,1637,100
48047,Texas,Brooks,2016,10596.2,40.3,10.97308489,19.1,29.1,7.2,29.2,41.94932853,12.1,5.263157895,698.2265047,123.7172178,24.88143631,13.81788,13.90047,0,121.92,82.5,31.0892173,7.586972613,45.5,68386,10267,61.2281758,6.908940169,301.4111522,66.40841173,8.53,No,15.61866126,18.7,122,517,0,0,21.2,158.9825119,12.7,0,25.54127864,10.94924812,13.90047,27875,84.14554906,0,7194,28.05115374,18.19571865,37,0.514317487,48,0.667222686,99,1.376146789,3,0.041701418,6449,89.6441479,595,8.270781207,478,7.154617572,50.37531276,2294,31.75965665
48049,Texas,Brown,2016,8865.3,17.9,9.265790317,16.5,27.5,5.5,30.6,61.30793051,16.3,20,319.8942498,50.37674919,22.67498735,55.63061,37.18163,143.41487,78.77,94.07424594,46.87973872,5.112359551,27.4,78216,17606,30.5193293,16.9540915,369.6921535,62.1487673,9.47,Yes,10.71428571,13,631,453.3,50.35246727,10.25800435,11.7,145.4223571,18.4,15.89726832,14.27374795,11.4873838,69.0516,41316,47.16869256,4,37653,22.87201551,19.27336467,1286,3.415398507,315,0.836586726,211,0.560380315,28,0.074363265,7886,20.94388229,27555,73.18141981,535,1.501038101,50.40501421,15395,40.40046187
48051,Texas,Burleson,2016,7875.4,16,7.581227437,14.4,30.3,6.7,30.3,43.16634666,16.4,35.71428571,358.5680412,50.32938076,27.88732394,34.94671,5.79609,11.59219,70.05,91.36585366,39.76176971,4.685494223,25.4,89202,19588,33.89574415,13.97868251,174.1793473,86.07253356,8.74,Yes,13.89992057,44.4,271,422.1,0,0,12,124.8872546,17.8,0,29.17128545,18.71631553,17.38828,48140,50.8988368,0,17253,22.6859097,19.19086536,2170,12.57752275,182,1.054889005,59,0.341969513,8,0.046368748,3471,20.11824031,11286,65.41471049,451,2.790150953,50.28111053,13175,76.65677547
48053,Texas,Burnet,2016,7421.2,15.6,7.032181168,15.2,31,6.1,27,73.28187135,16.3,27.94117647,276.1922298,46.54368109,27.16405483,45.63814,53.40097,48.95089,56.79,93.87719298,48.20195775,4.231873322,23.9,93547,22209,35.6302696,13.23505922,166.7140432,85.74779026,8.99,Yes,15.28528529,35.2,553,333.3,71.50883645,6.758742286,11.5,119.6530063,16.9,9.076194654,26.64428547,16.86040735,31.15057,53203,48.83592781,5.6,44943,21.60069421,21.13788577,966,2.149389226,506,1.125870547,283,0.629686492,27,0.060076096,9825,21.86102396,33176,73.81794718,1770,4.263621911,51.06690697,23800,55.67251462
48055,Texas,Caldwell,2016,5996.7,22.9,8.939526731,16.6,28.4,6.9,26.9,50.26270162,16.3,44.89795918,549.9044767,53.47293634,25.53321705,33.13622,32.65511,55.2625,97.71,94.08488372,45.59606307,5.104712042,23.7,87696,21101,34.53346308,9.685970636,317.3754431,65.00158604,8.58,Yes,17.99828179,54.9,389,326.7,30.04055475,0,12.6,203.2965315,15.6,0,21.73261391,14.22336838,37.67898,47227,60.01478197,3.7,39810,24.21753328,13.28058277,2465,6.19191158,578,1.451896508,396,0.994724944,22,0.055262497,19818,49.78146194,16710,41.9743783,1733,4.75511044,49.56041196,16099,42.29233437
48057,Texas,Calhoun,2016,7744.1,19.5,7.926534558,14.7,30,6.9,26,47.61236612,16.5,35,333.1945023,70.4797048,23.94536179,55.03073,22.93894,9.17557,95.06,97,53.92781316,4.832747273,25.5,96581,21696,29.18044837,12.38191324,545.0686561,69.68576366,8.77,Yes,14.95207668,22.8,271,373.4,0,0,12.4,79.37407869,14.4,0,30.7402383,13.50409479,36.7023,46705,54.57961484,0,21797,25.18695233,16.03431665,553,2.537046383,171,0.78451163,1050,4.817176676,13,0.059641235,10446,47.92402624,9539,43.76290315,928,4.629814408,48.97921732,9564,44.73130349
48059,Texas,Callahan,2016,8006.1,14.8,9.329140461,14.9,29.4,6.7,28.2,33.14382753,16.9,20.68965517,184.9522823,36.54822335,24.53823421,14.78743,7.40028,7.40028,50.62,91.40522876,56.0522696,4.369747899,22.6,86815,17637,22.09264658,18.48428836,97.34728644,73.91092256,9.59,Yes,12.74131274,23.9,225,432.2,0,0,11.1,122.7639425,17.6,0,24.3280693,16.6772554,44.40169,40796,42.73399015,0,13513,22.24524532,20.05476208,182,1.34685118,103,0.762228965,87,0.643824465,7,0.051801969,1274,9.427958262,11711,86.66469326,136,1.068594327,50.73632798,9776,72.17956291
48061,Texas,Cameron,2016,5988.6,34.1,7.811473615,17.9,31.8,6.4,22,74.38112353,13.4,34.73053892,430.0252432,73.09861378,35.18824311,48.16956,28.30691,37.82184,58.96,88.8789692,45.45882941,8.273434937,47,73219,13104,39.43803915,5.416079525,293.3184459,29.51089346,8.71,Yes,25.04279356,21.1,3435,301.5,51.53421258,5.652135152,16.7,201.8315744,14,2.713000459,8.966441152,14.00612773,37.82184,32215,85.86385456,2.2,420392,31.60478791,12.41936098,1752,0.416753887,2518,0.598964776,3386,0.805438733,273,0.06493939,372827,88.68556014,41759,9.933347923,68615,18.12162605,51.72767322,34207,8.42080646
48063,Texas,Camp,2016,10586.7,19.4,7.484567901,17.1,32.2,5.9,28.4,47.1816789,15.4,21.05263158,610.4908025,75.68113017,28.72578604,56.39249,39.61651,31.69321,72.51,97.5,37.61593954,6.025934401,35.5,75000,18326,32.57229833,14.50092645,236.3501169,87.04903763,10.3,No,17.70114943,26.9,231,532,83.96305626,0,12.9,128.0662004,21.2,0,39.25281119,16.30402385,47.53981,37801,70.03968254,0,12621,26.12312812,17.29656921,2064,16.35369622,133,1.053799224,116,0.919103082,21,0.166389351,2958,23.4371286,7232,57.30132319,750,6.464959917,51.61239205,7624,61.47891299
48065,Texas,Carson,2016,6026.8,11.8,7.175925926,13.2,29.4,6.8,30.7,50.21028793,18.9,0,129.9334091,33.85240352,19.57703928,0,16.63063,16.63063,48.02,0,63.44086022,3.344795249,11.5,97556,27679,21.80989583,26.62229617,159.1765268,103.8017387,10.02,Yes,7.922912206,27.6,78,354,0,0,9.6,99.06875372,14.5,0,39.12633202,13.73172282,83.15317,58425,24.55871067,0,6013,25.22867121,17.112922,52,0.864792949,83,1.380342591,30,0.498919009,4,0.066522535,604,10.04490271,5171,85.99700649,10,0.173370319,50.32429736,5885,95.19572954
48067,Texas,Cass,2016,9355.2,17.1,8.798714343,17.1,30.7,5.5,27.4,41.37014181,15.4,26.66666667,394.483856,56.54531371,21.01777331,29.67261,29.74125,13.21833,74.3,94.89856802,45.76245897,7.611675536,30.2,75474,15716,43.07872403,17.80356731,283.9246624,93.72071228,10.65,Yes,10.98807496,38.2,538,458.2,57.93532969,0,13,126.0785627,24.2,0,29.73002308,11.95376374,33.04583,39256,52.07226355,7.8,30261,22.46786293,21.2352533,5130,16.95251314,214,0.70718086,126,0.416377516,7,0.023132084,1305,4.312481412,23136,76.45484287,74,0.258705076,51.62420277,22547,74.01194853
48069,Texas,Castro,2016,6358.8,25.9,7.180020812,16.6,30.3,7.7,26.5,38.89853634,14.9,33.33333333,404.2136208,82.45533669,37.01930054,12.4533,12.85182,12.85182,48.15,94.57142857,27.35476593,4.033092037,28.8,80173,21880,28.90938252,14.94396015,105.9840209,59.65993835,9.39,No,16.76300578,20.4,85,351.7,0,0,14.4,0,13.9,0,30.50804874,24.44530946,25.70364,42966,71.68294084,0,7781,30.4459581,14.0084822,153,1.966328235,127,1.632180954,41,0.52692456,1,0.012851819,4880,62.71687444,2655,34.1215782,927,12.66739546,49.0296877,3689,45.75787646
48071,Texas,Chambers,2016,7642.2,14.2,8.137376238,14.5,31.4,7.3,27.3,66.3465922,19.7,20.96774194,118.7976572,35.59729199,19.61676868,10.86602,2.62158,15.72945,86.89,97.81437768,56.93950178,5.684435208,11.9,133098,27436,20.4378129,7.062914267,238.2865793,86.01014133,9.21,Yes,10.91370558,45.3,421,383.5,47.08914719,0,9.1,58.48757999,15.8,14.39457325,27.47492913,12.7667611,41.94521,77281,29.58023305,6.5,38145,27.72316162,10.77467558,3189,8.360204483,410,1.074845982,500,1.310787784,33,0.086511994,8134,21.32389566,25845,67.75462053,1234,3.626212166,49.7208022,16046,45.72031001
48073,Texas,Cherokee,2016,9271.9,20.4,7.613636364,18.3,30.9,5.6,32.6,47.24161668,15.9,28.37837838,427.6842558,72.06767529,29.00236054,23.58583,31.43295,74.65326,71.42,94.82312925,43.87771918,5.84245486,29.2,80559,17250,37.32726009,10.41707614,455.9605656,80.15213189,9.32,Yes,15.13748191,30.9,732,433.8,79.52135716,7.036896158,12.7,235.5203076,21.2,10.45847332,31.05932048,16.49974034,19.64559,38465,60.29836381,3.3,50902,25.61981848,16.08384739,7313,14.36682252,807,1.585399395,303,0.595261483,21,0.041255746,11219,22.04039134,31235,61.36301128,2390,5.0362441,48.93717339,32057,63.04848068
