FIPS,State,County,Year,Yrs_Potential_Life_Lost_per100K(YPLL),Percent_Fair/Poor_Health,Percent_Low_Birthweight_Births,Percent_Adult_Smokers,Percent_Adult_Obesity,"Healthy_Food_Access(0=Worst,10=Best)",Percent_Adults_Physical_Inactivity,Percent_Access_to_Excercise_Opportunities,Percent_Adults_Excessive_Drinking,Percent_Driving_Deaths_with_Alcohol_Involvement,Chlamydia_Cases_per_100K,Teen_Birth_Rate,Percent_Ppl_Under65_w/o_Insurance,PCP_per_100K,Dentists_per_100K,MHP_per_100K,Preventable_Hospitalization_Rate(per100K_Medicare_Enrollees),Graduation_Rate,Percent_Adults(25-44)_with_Some_Post-secondary_Ed,Percent_Ppl(16+)_Unemployed_&_Looking_for_Work,Percent_Children(under18)_Living_in_Poverty,80th_Percentile_MHI,20th_Percentile_MHI,Percent_Children_Living_in_Single_Parent_Household,Associations_per_10K,Violent_Crimes_per_100K,Injury_Death_Rate_per_100K,Avg_Daily_Particulate_Matter_in_Micrograms_per_Cubic_Meter,"County_Affected_by_Water_Violation(1=Yes,0=No)","%_Households_with_One_or_More Problems(overcrowding,high-housing-cost,lack-kitchen,lack-plumbing-facilities)",Percent_Lone_Commuters_who_Commute_More_Than_30Min,Premature_Deaths,Premature(under75)_Age_Adjusted_Mortality_per_100K,Child(under18)_Mortality_per_100K,Infant(within1yr)_Mortality_per_1K_live_births,Percent_Adults(20+)_Diagnosed_Diabetes,Ppl(Age13+)_diagnosed_HIV_per_100K,Percent_Pop_w/o_Adequate_Access_to_Food,Drug_Overdose_Deaths_per_100K,Motor_Vehicle_Deaths_per_100K,Percent_Children(under19)_w/o_Health_Insurance,Other_Primary_Care_Providers(non_physician)_per_100K,Median_Household_Income,Percent_Children_Enrolled_in_Free/Reduced_Lunch,Homicide_per_100K,Resident_Population,Percent_under_18_years_of_age,Percent_Age_65_and_over,Number_Non-Hispanic_Black_or_African_American,Percent_Non-Hispanic_Black_or_African_American,Number_American_Indian_or_Alaskan_Native,Percent_American_Indian_or_Alaskan_Native,Number_Asian,Percent_Asian,Number_Native_Hawaiian/Other_Pacific_Islander,Percent_Native_Hawaiian/Other_Pacific_Islander,Number_Hispanic,Percent_Hispanic,Number_Non-Hispanic_White,Percent_Non-Hispanic_White,Number_Not_Proficient_in_English,Percent_Not_Proficient_in_English,Percent_Female,Number_Pop_Living_in_Rural_Area,Percent_Rural
48029,Texas,Bexar,2015,6860.84,16.7,9.346510668,16.2,30.1,6.5,20.7,96.12304369,19.2,41.71855542,648.8,55.05835413,22.81644975,69.5524,77.13426,139.24879,49.95,86.47788306,62.02130052,6.025197153,23.9,98388,21049,37.09482788,6.104035159,476.8598363,59.62322173,8.45,1.017137741,18.23871673,31.7,16726,343.6,51.93543746,6.3,9.5,312.1,15.9,11.10063284,10.88846478,10.18458004,61.23426,49655,37.53432698,7,1817610,26.3421196,11.01369381,130334,7.170625162,22406,1.23271769,50648,2.786516359,3674,0.202133571,1074327,59.10657402,537030,29.5459422,100439,6.191762851,50.76688619,77835,4.539084765
48031,Texas,Blanco,2015,7117.61,0,7.317073171,0,30.1,7.9,23.6,49.46175098,0,20,244,33.58561968,26.80217443,46.92633,37.30299,0,37.87,96.45833333,57.01402806,5.008635579,20.8,107269,24941,22.23713647,12.20084467,175.1423031,80.57090239,8.77,25.13909965,16.45885287,35.7,143,325.8,0,0,11.4,69.8,14,13.95692892,30.70524362,19.7498922,9.32575,54914,40.46483909,0,10723,20.18091952,21.42124406,110,1.025832323,183,1.706611956,58,0.540893407,9,0.083931736,2114,19.7146321,8270,77.1239392,471,4.694508123,49.51039821,10497,100
48033,Texas,Borden,2015,0,0,0,0,29.3,4.9,26.2,0,0,0,0,0,14.04612159,0,0,0,0,0,67.51592357,3.136531365,15.6,117500,31667,11.33004926,0,51.8134715,0,9.46,100,3.018867925,53.2,0,0,0,0,11.9,0,15.4,0,0,10.52631579,0,60443,0,0,637,21.19309262,21.19309262,4,0.627943485,7,1.098901099,1,0.156985871,0,0,99,15.54160126,523,82.10361068,2,0.348432056,48.19466248,641,100
48035,Texas,Bosque,2015,8776.17,0,7.440476191,39,29.3,6.8,28.3,22.89150011,0,36.84210526,198.6,42.02279202,27.50732719,38.62069,39.2047,11.20134,55.93,90.6097561,51.47714604,6.602611481,27.2,85008,19451,24.86284289,15.44827586,94.56443621,86.1060208,9.39,4.842615012,12.07022677,43.8,308,424,0,0,10.9,56,16.4,10.25972899,24.46550758,15.95542911,44.80538,42864,70.42195821,0,17855,21.75861103,23.3099972,307,1.719406329,156,0.873704845,84,0.470456455,4,0.022402688,2987,16.72920751,14200,79.52954355,534,3.116428363,50.5516662,14791,81.21568197
48037,Texas,Bowie,2015,8781.82,20.4,9.858496082,17,34.4,5.6,30.1,49.3771944,11.3,26.43678161,435.9,64.35643564,21.76608124,79.44347,48.13503,81.29473,59.52,94.38004847,54.96493171,7.190596912,31.3,85723,17097,42.3703637,15.02984498,677.6623848,72.71373727,10.69,6.046471699,13.86346587,14.1,1386,458.3,50.19464367,5.7,11.5,229.7,21,7.312022677,18.82456902,12.12514044,65.24971,41657,50.05022882,9.7,93487,24.03114872,15.05022089,22522,24.09105009,922,0.98623338,868,0.928471338,82,0.08771273,6704,7.17105052,61096,65.35240194,1127,1.297251255,49.57159819,32791,35.4248366
48039,Texas,Brazoria,2015,6213.18,10,8.310447761,15,30,7.1,24.1,78.39101307,12.4,41.71428571,319.6,48.28173418,21.93884449,64.35343,43.60439,46.32966,64.56,91.11267781,64.17165777,6.576827211,15.3,124929,28929,28.31260979,6.835627785,170.3061648,55.08517801,8.85,4.351112604,14.19361047,47.4,3033,328.4,41.1946447,5.4,9.4,122.7,15.6,11.04367892,15.65686125,12.33498935,27.25274,66337,39.44476576,4.1,330242,26.99565773,10.57648633,41976,12.71067884,2606,0.789118283,19953,6.041932886,253,0.076610486,95520,28.92424343,167457,50.70736006,11042,3.743012783,49.21269857,70552,22.52862699
48041,Texas,Brazos,2015,5274.32,12.6,7.270456643,13.1,27.6,4.4,20.8,89.22150772,12.5,14.94252874,529.7,25.86151658,22.13599344,72.75808,49.71353,75.80083,55.15,86.58368326,67.56881378,4.938977141,27.1,90290,12495,37.54258573,8.172825356,387.1169628,36.61001568,8.74,14.40883724,28.14672386,11.4,1153,282.5,48.73446589,5.4,7.1,154.1,22.3,6.341608881,11.17331089,11.95079905,38.39263,39732,49.7303207,3.1,203164,20.63997559,8.07032742,21775,10.71794216,1378,0.678269772,11200,5.512787699,215,0.105825835,49742,24.48366837,117214,57.69427655,9608,5.195985117,49.35864622,23506,12.06357678
48043,Texas,Brewster,2015,6660.3,16.3,8.547008547,0,26.9,6.9,23.5,61.04852686,14.9,33.33333333,472.3,50.88377076,25.40222368,64.40532,21.5378,75.3823,74.31,95.22151899,70.68885807,5.253540429,23.5,89630,18856,16.21621622,16.10133104,124.1795281,74.14515004,11.71,0,9.471094711,11.7,104,302.7,0,0,9,0,14.7,0,0,14.06018747,75.3823,39106,39.78411719,0,9286,20.14861081,18.10251992,99,1.066121042,159,1.712255008,93,1.001507646,11,0.118457894,4043,43.53866035,4899,52.75683825,303,3.473973859,50,3219,34.86785095
48045,Texas,Briscoe,2015,0,0,12.40310078,0,29.1,3,27.2,68.17348809,0,0,0,57.47126437,38.52596315,0,0,0,0,0,51.2345679,6.537102474,29.4,81300,18793,36.28571429,32.03074952,40.12841092,0,9.52,60.3358209,10.6870229,23,0,0,0,0,12.1,0,15.2,0,0,28.16537468,65.06181,40235,49.62962963,0,1537,22.44632401,23.8776838,37,2.407286923,7,0.455432661,1,0.065061809,0,0,415,27.00065062,1062,69.09564086,115,7.560815253,51.07351984,1637,100
48047,Texas,Brooks,2015,10151.11,0,11.94644696,0,29.1,6.3,28,41.94932853,0,0,614.4,127.9956427,25.57382665,13.96453,13.81788,0,117.23,87.5,39.2815759,7.031700288,46.7,70443,10187,59.01808786,8.378718056,301.4111522,77.24564114,8.53,0,18.91385768,19.6,108,459.7,0,0,11,155.8,17,0,31.27993588,10.32350143,13.81788,27644,6.282722513,0,7237,28.43719773,17.79742987,34,0.469807932,47,0.649440376,73,1.008705265,3,0.041453641,6508,89.92676523,609,8.415089125,429,6.537640963,50.14508774,2294,31.75965665
48049,Texas,Brown,2015,8604.59,21.8,8.924129353,25.8,31.1,5.8,28.7,61.30793051,0,22.22222222,267,52.37247303,23.26646607,55.51884,37.08708,132.45384,91.02,92.77553444,48.10141236,5.726872247,29.3,78659,17661,31.49579057,16.92002644,369.6921535,68.85568165,9.47,4.86235787,11.0365399,12.4,602,443.2,38.72538172,9.3,10.2,142.6,16.9,12.73570417,16.48149952,12.54752852,76.82323,38636,47.25242859,4,37749,23.01517921,18.88791756,1223,3.239820922,315,0.834459191,229,0.606638587,25,0.06622692,7856,20.81114732,27747,73.50393388,452,1.267988891,50.35630083,15395,40.40046187
48051,Texas,Burleson,2015,6737.41,0,8.087201125,0,29.9,7.1,30.8,43.14307325,0,38.23529412,433.8,53.36426914,26.68515358,28.91678,11.6489,5.82445,79.25,91.71348315,36.75824176,6.050523722,28.8,85842,19052,31.42572779,14.45838876,174.1793473,87.38203425,8.74,4.504725236,12.6348228,42.2,267,411.7,0,0,11.9,130.9,16.3,9.181050312,30.88171469,16.82623265,23.2978,45732,51.05281326,0,17169,22.843497,18.85374803,2106,12.2662939,167,0.972683325,51,0.297047003,8,0.046595608,3357,19.55268216,11390,66.34049741,467,2.883784118,50.55623508,13175,76.65677547
48053,Texas,Burnet,2015,7670.11,8.1,6.909732432,24.6,28.7,6.4,28.3,78.4631579,12.8,22.22222222,257.8,48.65843271,27.17878671,41.42883,47.92004,47.92004,63.85,95.06147541,48.28025478,5.023227543,25.9,91946,21894,35.6120663,12.88897072,166.7140432,83.48763777,8.99,24.38381056,16.14567527,33.8,557,341.4,63.40832425,0,10.7,110.7,15.7,10.08274573,31.92869482,15.60664875,29.66479,49286,49.12830292,0,43823,22.15275084,20.68548479,842,1.921365493,466,1.063368551,263,0.600141478,32,0.073021016,9382,21.40884923,32677,74.56586724,1903,4.662615769,50.88423887,23800,55.67251462
48055,Texas,Caldwell,2015,6087.87,0,8.963344788,0,30.8,6.7,25.2,48.82309673,0,41.30434783,521.5,57.69954819,24.85781405,28.39882,30.58728,56.07667,106.88,92.74888393,43.31550802,6.734501823,26,85771,18920,35.84103708,9.294160169,317.3754431,60.81513248,8.58,8.073671258,18.92716965,53.7,372,322.7,54.71139738,0,9.7,167.4,16.8,7.949095507,21.95464473,12.30958463,30.58728,46021,59.86627274,0,39232,24.63295269,12.9307708,2494,6.357055465,577,1.470738173,408,1.039967374,22,0.056076672,19176,48.87846656,16711,42.59533034,1303,3.622966773,49.54628874,16099,42.29233437
48057,Texas,Calhoun,2015,7631.99,21.3,7.982583454,0,29.5,6.7,24.9,47.82751041,0,35,351.7,73.65907421,23.32340613,50.90472,22.92947,9.17179,110.91,93,48.15993634,6.313976849,28.9,92333,21117,25.83559169,12.03202369,545.0686561,67.32306657,8.77,0.403695521,14.36672968,22.8,271,376.9,44.19889503,0,11,79.2,15.4,11.43441355,25.55927735,12.65018881,22.92947,51004,55.19112789,0,21806,25.259103,15.81674768,547,2.508483904,169,0.775016051,1072,4.916078144,10,0.045858938,10384,47.61992112,9607,44.05668165,1087,5.438535048,48.9681739,9564,44.73130349
48059,Texas,Callahan,2015,8603.45,0,10.45685279,0,29,7.2,27.8,33.68281158,0,19.35483871,185,41.30288784,23.85371681,14.79618,7.39372,0,58.7,94.21296296,60.54700855,4.917325665,23.5,90082,19165,21.11004171,16.27580084,97.34728644,84.32202136,9.59,47.0850184,13.33982473,25.7,230,448.6,0,0,10.8,134.8,15.4,0,26.50410814,14.22814631,44.36229,42138,42.7830941,0,13525,22.34380776,19.72643253,186,1.375231054,102,0.754158965,79,0.584103512,7,0.051756007,1187,8.776340111,11817,87.3715342,124,0.97315963,50.86876155,9776,72.17956291
48061,Texas,Cameron,2015,5992.09,30.1,7.886992348,13.6,27.7,5.5,22.2,76.82610408,16.4,33.90804598,408.1,76.35639705,36.13990991,47.40625,26.36145,36.66638,63.72,87.19557654,44.98787896,10.14863799,44.6,71599,13090,38.35119798,5.655060557,293.3184459,30.40602641,8.71,5.107540166,24.88248607,20.8,3391,303.3,49.92092749,5.9,8.9,183.7,18,4.220800822,8.691988133,14.1318803,33.79058,33905,17.6219578,2.4,417276,32.01550053,12.00404528,1631,0.390868394,2485,0.595529098,3355,0.804024195,270,0.064705375,369396,88.52558019,42208,10.11512764,67829,18.11681686,51.68353799,34207,8.42080646
48063,Texas,Camp,2015,10998.12,0,7.153965785,0,32.6,6.1,28.2,47.78646883,0,20,473.9,77.5427996,28.59633827,48.19664,40.28035,32.22428,80.82,92.5,39.05882353,7.105170594,33.5,78262,17803,31.31282364,15.26227006,236.3501169,82.32179752,10.3,14.03019953,19.93318486,24.2,236,550.6,76.09191904,0,12.3,122.4,20.3,0,42.88711416,15.03131524,56.39249,37941,69.46349334,0,12413,26.04527512,16.92580359,2036,16.40215903,146,1.176186256,117,0.942560219,20,0.161121405,2860,23.04036091,7153,57.62507049,919,7.94982699,51.02714896,7624,61.47891299
48065,Texas,Carson,2015,6089.29,0,6.950672646,0,28.9,7.3,29.5,71.83759301,0,0,194.9,30.28308097,15.41041831,0,16.63894,16.63894,55,0,59.51184494,4.50310559,11.7,96735,28053,19.45525292,25.98668183,159.1765268,109.4021494,10.02,66.55253584,7.249466951,29.1,69,318.8,0,0,10.9,0,12.4,0,41.04715862,9.85561833,66.55574,59252,27.69472856,0,6010,25.20798669,17.00499168,46,0.765391015,76,1.264559068,29,0.482529118,0,0,573,9.534109817,5231,87.03826955,16,0.275292498,49.73377704,5885,95.19572954
48067,Texas,Cass,2015,10275.02,35.5,8.995562727,26.9,28.8,6,29.4,43.83206408,0,26.53061225,308.3,57.45365405,21.6244637,36.46489,29.67261,13.18783,97.86,93.14343164,48.83477741,9.157250471,31.6,74952,15171,40.87719298,17.90094809,283.9246624,95.11228534,10.65,1.110448498,11.75010343,38.8,539,473.8,68.16632584,0,12.3,92.8,21.7,8.503762915,29.7631702,11.47564067,36.26653,37546,51.20128137,7.4,30331,22.3797435,20.85325245,5222,17.21670898,195,0.642906597,111,0.365962217,5,0.016484785,1292,4.259668326,23179,76.42016419,206,0.720027962,51.4687943,22547,74.01194853
48069,Texas,Castro,2015,5105.37,0,7.913669065,0,30.1,7.4,26.2,39.95286529,0,25,343,84.09090909,34.76958197,36.74669,12.4533,12.4533,88.06,91.56593407,31.91135734,5.53165335,30.4,71500,18965,32.50897487,15.92356688,105.9840209,55.06056662,9.39,0,13.60153257,17.7,78,316.1,0,0,10.3,0,15.5,0,34.25089683,19.91669822,24.9066,40689,41.92419825,0,8030,31.02117061,13.59900374,160,1.99252802,134,1.668742217,46,0.572851806,1,0.0124533,5003,62.30386052,2778,34.59526775,876,11.93297916,48.21917808,3689,45.75787646
48071,Texas,Chambers,2015,7186.86,0,7.615167659,0,31.4,7.6,27.8,66.33519489,0,18.51851852,88.4,37.88556102,17.51289541,13.81368,8.14952,16.29903,110.45,97.18505747,58.55874674,7.01320132,14.6,133500,29813,20.19955203,7.183114156,238.2865793,85.70121545,9.21,16.98537316,11.58536585,46.8,390,371.2,27.42594994,6.9,10,55.3,14.5,16.28196943,27.42226431,10.67585426,35.31457,74915,29.09169426,6.1,36812,27.63772683,10.65956753,2873,7.804520265,399,1.083885689,461,1.25230903,32,0.086928176,7593,20.62642617,25411,69.02912094,1174,3.548328598,49.59795719,16046,45.72031001
48073,Texas,Cherokee,2015,9301.48,28.1,7.800608828,24.9,31.9,5.9,31.3,48.87402891,0,29.87012987,509.7,73.02280446,27.71001377,23.43475,29.48229,70.7575,74.3,94.04862237,42.55777354,7.48511619,37,79076,16379,38.18433818,9.959770339,455.9605656,88.71749982,9.32,26.69121977,14.65567981,29.9,732,437.2,70.02933661,7.1,12.4,205.4,20.2,12.76794961,34.61533005,14.48386626,13.7584,37735,58.95355344,3.3,50878,25.71641967,15.8536106,7301,14.35001376,802,1.576319824,287,0.564094501,21,0.041275207,11063,21.74417233,31423,61.76146861,2640,5.577975449,49.09980738,32057,63.04848068
48075,Texas,Childress,2015,7708.48,0,9.531772575,0,29.6,5.7,28.3,73.38446243,0,42.85714286,327.2,100.3891051,22.70140105,113.8142,56.37773,0,83,87.5,45.07640068,5.163685454,32.8,97293,19208,25.7357974,19.91748471,365.8708195,82.36998324,9.66,41.43196471,10.04784689,8.8,84,411.8,0,0,10,0,16,0,0,11.79554391,70.47216,33919,48.06338028,0,7095,20.38054968,15.22198732,696,9.809725159,51,0.718816068,58,0.817477097,2,0.028188865,2078,29.28823115,4164,58.68921776,88,1.313825022,40.83157153,2334,33.14870047
